Arma Marcial Versátil +2,Arma,Exótico,"Marcial Versátil +2. 3d8 Cortante, Perfurante ou Contundente (Destreza). +2 em Atacar. Atacar(1). Requisito: Treinado em Armas Marciais. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto. 1x/turno não custa Stamina.",,5d12+180,"Loja, Drop",Ferraria,1x Arma Marcial Versátil +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Arma Pesada Brutal +2,Arma,Exótico,"Pesada Brutal +2. 4d12 Cortante, Perfurante ou Contundente (Força). +2 em Atacar. Atacar(3). Requisito: Força ≥ 14. Efeito: Executar (3 Stamina): seu próximo ataque tem +1 dado de dano.",,5d12+180,"Loja, Drop",Ferraria,1x Arma Pesada Brutal +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Arma Pesada Contundente +2,Arma,Exótico,Pesada Contundente +2. 3d12 Contundente (Força). +2 em Atacar. Atacar(2). Requisito: Força ≥ 12. Efeito: Desorientar (2 Stamina): seu próximo ataque aplica Desorientado no acerto.,,5d12+180,"Loja, Drop",Ferraria,1x Arma Pesada Contundente +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Arma Pesada Cortante +2,Arma,Exótico,Pesada Cortante +2. 3d12 Cortante (Força). +2 em Atacar. Atacar(2). Requisito: Força ≥ 12. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.,,5d12+180,"Loja, Drop",Ferraria,1x Arma Pesada Cortante +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Arma Pesada Perfurante +2,Arma,Exótico,"Pesada Perfurante +2. 3d12 Perfurante (Força). +2 em Atacar. Atacar(2). Requisito: Força ≥ 12. Efeito: Alcançar (2 Stamina): seu próximo ataque tem +1,5 m de Alcance e não pode ser retaliado.",,5d12+180,"Loja, Drop",Ferraria,1x Arma Pesada Perfurante +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Bastão de Karmath,Arma,Exótico,"Marcial Versátil +2. 3d8 Cortante, Perfurante ou Contundente (Destreza). +2 em Atacar. Atacar(1). Requisito: Treinado em Armas Marciais. +1d10 Radiante contra Teurgos, Corrompidos e Mortos-Vivos. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto. 1x/turno não custa Stamina.",,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,Abençoado por paladinos de Karmath; pune a corrupção com luz.,,,,,,,,,,,,,,,,,,
Besta Incendiária,Arma,Exótico,"Distância Pesada +2. 3d12 Perfurante (Destreza). +2 em Atacar. Atacar(2). Alcance 18 m. Requisito: Treinamento À Distância. Consome 1 munição (Munição de Fogo) por cena de combate. + 1d8 Fogo. Crítico: cria uma área Em Chamas de 1,5 m de raio. Efeito: Executar (3 Stamina): seu próximo ataque tem +1 dado de dano.",,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,Engenho de cerco de Khaskavel adaptado para virotes incendiários.,,,,,,,,,,,,,,,,,,
Espada do Caçador,Arma,Exótico,"Leve Cortante +2. 3d6 Cortante (Destreza). +2 em Atacar. Atacar(1), Arremessar(1). Requisito: Destreza ≥ 12. +1d8 Necrótico por categoria de tamanho do alvo acima da sua. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.",,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Estilete do Sonhador,Arma,Exótico,"Leve Perfurante +2. 3d6 Perfurante (Destreza). +2 em Atacar. Atacar(1), Arremessar(1). Requisito: Destreza ≥ 12. + 1d8 Psíquico. Crítico: drena 10 de Stamina do alvo para si mesmo. Efeito: Alcançar (2 Stamina): seu próximo ataque tem +1,5 m de Alcance e não pode ser retaliado.",,5d12+180,Drop CR≥3,Não-craftável,,,Forjado com matéria onde o Sonhador toca; fere a mente antes da carne.,,,,,,,,,,,,,,,,,,
Estilhaços do Abismo,Arma,Exótico,Arremesso +2. 3d8 Perfurante (Destreza). +2 em Atacar. Atacar(1). Alcance 9 m. Requisito: Destreza ≥ 14. Consome 1 munição (Conjunto de Arremesso) por cena de combate. + 1d10 Primordial. Empilhável: pesa 1 bugiganga a cada 10 unidades. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.,,5d12+180,Drop CR≥3,Não-craftável,,"Arremesso, Munição",Lascas da prisão de Osh'Kar; cortam o véu entre os planos.,,,,,,,,,,,,,,,,,,
Foco da Conflagração,Arma,Exótico,"Foco Místico (Destruição). Permite canalizar magias da escola de Destruição. +2 Místico, +10 Éter máximo. Ao conjurar magia de Destruição em área, rerole os resultados 1 nos dados de dano. Requer Treinado em Místico.",,5d12+180,"Drop, Loja",Não-craftável,,Foco/Destruição,,,,,,,,,,,,,,,,,,,
Foco da Maré,Arma,Exótico,"Foco Místico (Alteração). Permite canalizar magias da escola de Alteração. +2 Místico, +10 Éter máximo. 1x por combate: ao conjurar Alteração, desloca um alvo em 3m (Vontade resiste). Requer Treinado em Místico.",,5d12+180,"Drop, Loja",Não-craftável,,Foco/Alteração,,,,,,,,,,,,,,,,,,,
Foco da Premonição,Arma,Exótico,"Foco Místico (Conhecimento). Permite canalizar magias da escola de Conhecimento. +2 Místico, +10 Éter máximo. 1x por combate: força uma criatura a repetir um teste de ataque ou resistência, ficando com o pior resultado. Requer Treinado em Místico.",,5d12+180,"Drop, Loja",Não-craftável,,Foco/Conhecimento,,,,,,,,,,,,,,,,,,,
Foco de Abjuração +2,Arma,Exótico,"Foco Místico (Abjuração). Permite canalizar magias da escola de Abjuração. Requer Treinado em Místico. +2 Místico, +10 Éter máximo.",,5d12+180,"Loja, Drop",Não-craftável,,Foco/Abjuração,,,,,,,,,,,,,,,,,,,
Foco de Alteração +2,Arma,Exótico,"Foco Místico (Alteração). Permite canalizar magias da escola de Alteração. Requer Treinado em Místico. +2 Místico, +10 Éter máximo.",,5d12+180,"Loja, Drop",Não-craftável,,Foco/Alteração,,,,,,,,,,,,,,,,,,,
Foco de Conhecimento +2,Arma,Exótico,"Foco Místico (Conhecimento). Permite canalizar magias da escola de Conhecimento. Requer Treinado em Místico. +2 Místico, +10 Éter máximo.",,5d12+180,"Loja, Drop",Não-craftável,,Foco/Conhecimento,,,,,,,,,,,,,,,,,,,
Foco de Destruição +2,Arma,Exótico,"Foco Místico (Destruição). Permite canalizar magias da escola de Destruição. Requer Treinado em Místico. +2 Místico, +10 Éter máximo.",,5d12+180,"Loja, Drop",Não-craftável,,Foco/Destruição,,,,,,,,,,,,,,,,,,,
Foco do Baluarte,Arma,Exótico,"Foco Místico (Abjuração). Permite canalizar magias da escola de Abjuração. +2 Místico, +10 Éter máximo. Escudos e barreiras criados por suas magias de Abjuração ganham +10 de saúde. Requer Treinado em Místico.",,5d12+180,"Drop, Loja",Não-craftável,,Foco/Abjuração,,,,,,,,,,,,,,,,,,,
Foice da Praga,Arma,Exótico,"Pesada Cortante +2. 3d12 Cortante (Força). +2 em Atacar. Atacar(2). Requisito: Força ≥ 12. + 1d8 Necrótico. Ao acertar, a cura recebida pelo alvo é reduzida à metade por 1 rodada. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.",,5d12+180,Drop CR≥3,Não-craftável,,,Forjada por revavenanos radicais que veem a Vhelor como Praga; a lâmina apodrece o que corta.,,,,,,,,,,,,,,,,,,
Lâmina Necrótica,Arma,Exótico,"Leve Cortante +2. 3d6 Cortante (Destreza). +2 em Atacar. Atacar(1), Arremessar(1). Requisito: Destreza ≥ 12. + 1d8 Necrótico. Ao reduzir uma criatura a 0 de Saúde, recupere 1d8 de Saúde. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.",,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Machado da Fúria,Arma,Exótico,Pesada Cortante +2. 3d12 Cortante (Força). +2 em Atacar. Atacar(2). Requisito: Força ≥ 12. Abaixo de 50% de Saúde: +1d10 Trovejante. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.,,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Marreta Volkrestiana,Arma,Exótico,"Pesada Brutal +2. 4d12 Cortante, Perfurante ou Contundente (Força). +2 em Atacar. Atacar(3). Requisito: Força ≥ 14. + 1d10 Trovejante. Crítico: Fortitude ou empurrado 3 m e Caído. Efeito: Executar (3 Stamina): seu próximo ataque tem +1 dado de dano.",,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,Maquinário de guerra do Império de Ferro; cada golpe ribomba como um trovão.,,,,,,,,,,,,,,,,,,
Martelo Trovejante,Arma,Exótico,Pesada Contundente +2. 3d12 Contundente (Força). +2 em Atacar. Atacar(2). Requisito: Força ≥ 12. + 1d8 Trovejante. Margem de ameaça 19-20. Efeito: Desorientar (2 Stamina): seu próximo ataque aplica Desorientado no acerto.,,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Maça de Karmath,Arma,Exótico,Pesada Contundente +2. 3d12 Contundente (Força). +2 em Atacar. Atacar(2). Requisito: Força ≥ 12. + 1d10 Radiante. Efeito: Desorientar (2 Stamina): seu próximo ataque aplica Desorientado no acerto.,,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura Anti-Magia,Armadura,Exótico,"[Pesada] Ar 4. Resistência a dano Místico (Radiante, Trovejante, Necrótico). -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura Galvânica,Armadura,Exótico,"[Pesada] Ar 5. Resistência a Elétrico. Ao ser atingido, descarrega 1d6 Elétrico no agressor. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura Simbiótica,Armadura,Exótico,"[Pesada] Ar 5. +5 Saúde máxima. Cura 1 de Saúde por turno em combate. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura Viva,Armadura,Exótico,"[Pesada] Ar X, receber dano aumenta x em 1 (Max. 10). Reinicia a cada combate.Orgânica. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura Vulcânica,Armadura,Exótico,"[Pesada] Ar 5. Resistência a Fogo. Atacantes corpo a corpo recebem 1d6 de Fogo. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura da Morte Suspensa,Armadura,Exótico,"[Pesada] Ar 4. Resistência a Necrótico. Imune a Sangramento enquanto vestida. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura de Permafrost,Armadura,Exótico,"[Pesada] Ar 5. Resistência a Frio. Atacantes corpo a corpo, fortitude ou ficam Lento 1. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura de Placas,Armadura,Exótico,[Pesada] Ar 6. -3m Movimento. -2 Furtividade.,,5d12+180,"Loja, Drop",Ferraria,2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Armadura do Julgamento,Armadura,Exótico,"[Pesada] Ar 4. Resistência a Radiante. +2 em testes de Vontade. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura do Pantaneiro,Armadura,Exótico,"[Pesada] Ar 4. Resistência a Veneno. Imune a Envenenado. Couro curtido com seiva. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Armadura do Sentinela,Armadura,Exótico,"[Pesada] Ar 5. +2 Percepção. Não pode ser pego Desprevenido. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Capacete do Tirano,Armadura,Exótico,"[Leve] Ae(Psíquico, 2). Vantagem em Intimidação.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Cota Élfica,Armadura,Exótico,[Pesada] Ar 4. Sem penalidade. +2 Furtividade. Leve como tecido.,,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Elmo do Silencioso,Armadura,Exótico,"[Leve] Ae(Psíquico, 3). Imune a Confuso e Enfeitiçado.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Grevas Trovejantes,Armadura,Exótico,"[Leve] Ae(Trovejante, 2). Manobra Investida concede +1d6 de dano.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Grevas do Corredor,Armadura,Exótico,"[Leve] Ae(Perfurante, 1). +3m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Lente Radiante,Armadura,Exótico,"[Leve] Ae(Radiante, 5).",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Peitoral Rúnico,Armadura,Exótico,"[Pesada] Ar 5. +1 Evasão. Runa gravada na placa. -1,5m Movimento.",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Selo Necrótico,Armadura,Exótico,"[Leve] Ae(Necrótico, 5).",,5d12+180,"Drop, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Arpéu Mecânico,Bugiganga,Exótico,"Braço mecânico de mola. 1x por combate: como reação, agarra um alvo em 4,5m e o puxa para perto de você (Movimento CD 14 para resistir).",,5d12+180,"Drop CR≥3, Loja",Engenharia,1x Mecanismo Arcano,Travessia,,,,,,,,,,,,,,,,,,,
Bisturi de Mira,Bugiganga,Exótico,Instrumento cirúrgico de precisão. 3x por descanso longo: cura 2d6 de Saúde e remove 1 condição de uma criatura ao alcance de toque. Item único.,,5d12+180,"Quest (Mira), Drop",Não-craftável,,Médico,"Drop de Mira Vesnal, caso os jogadores a matem. Suas ferramentas, afiadas por uma década salvando viciados que ninguém mais quis tratar.",,,,,,,,,,,,,,,,,,
Botas Aracnídeas,Bugiganga,Exótico,"Escala qualquer superfície (inclusive teto) à velocidade normal por 10 min, 2x por descanso longo.",,5d12+180,"Loja, Drop",Engenharia,1x Mecanismo Arcano,Travessia,Solas com microganchos mecânicos.,,,,,,,,,,,,,,,,,,
Diário de Hadran,Bugiganga,Exótico,"Contra cada clone-boss (Vorn, Klaus, Runa, Azgar, Sinikko), uma única vez: declare antes de rolar e cause o dano máximo possível em uma instância de rolagem de dano contra ele. Item único.",,5d12+180,Único/Quest,Não-craftável,,Exploração,"Drop de Hadran Vorgil, caso os jogadores o matem. Contém anotações de décadas sobre os soldados originais que ele treinou — e suas fraquezas, agora distorcidas nos clones.",,,,,,,,,,,,,,,,,,
Gazua Fantasma,Bugiganga,Exótico,Abre automaticamente qualquer fechadura não-mágica. +4 Crime em armadilhas. Não quebra.,,5d12+180,"Loja, Drop",Engenharia,1x Mecanismo Arcano,Crime,Liga que se molda à fechadura.,,,,,,,,,,,,,,,,,,
Kit de Trauma,Bugiganga,Exótico,3x por descanso longo: estabiliza um Morrendo e cura 2d6 + remove 1 condição física.,,5d12+180,"Loja, Drop",Engenharia,1x Trama Etérea,Médico,Maleta cirúrgica de campo.,,,,,,,,,,,,,,,,,,
Lanterna Solar,Bugiganga,Exótico,Emite luz solar plena em 9m. Mortos-vivos na luz: -2 em tudo. Recarrega ao sol.,,5d12+180,"Loja, Drop",Engenharia,1x Mecanismo Arcano,Luz,Cristal que armazena luz do dia.,,,,,,,,,,,,,,,,,,
Mochila do Contrabandista,Bugiganga,Exótico,+5 Bugigangas de capacidade. Compartimento oculto (Investigação CD 18 para achar) que esconde até 3 itens de revistas.,,5d12+180,"Loja, Drop",Engenharia,1x Couro Bestial,Armazenamento,Forro duplo com costura enganosa.,,,,,,,,,,,,,,,,,,
Máscara de Respiro,Bugiganga,Exótico,"Máscara com filtro. Imune a efeitos inalados (Gás Necrótico, Sonífero, esporos). +4 Fortitude contra Veneno por inalação. Vestível.",,5d12+180,"Drop CR≥3, Loja",Engenharia,1x Trama Etérea,Sobrevivência,Usada por operadores das fábricas de seiva de Khaskavel.,,,,,,,,,,,,,,,,,,
Regulador Temporal,Bugiganga,Exótico,"Dispositivo de corda. Ao ativar (1 ação), emite pulso que concede +1 Ação ao portador na próxima rodada. Recarrega em descanso longo.",,5d12+180,Drop CR≥3,Engenharia,1x Mecanismo Arcano,Engenhoca,Engenharia de Aether; acelera o tempo percebido do usuário por um instante.,,,,,,,,,,,,,,,,,,
Torreta Portátil,Bugiganga,Exótico,Monta em 1 ação. Dispara automático no início do seu turno: 2d6 Perfurante no inimigo mais próximo em 12m. 15 de Saúde. Dura a cena.,,5d12+180,"Loja, Drop",Engenharia,1x Mecanismo Arcano,Armadilha,Besta mecânica de tripé com mira própria.,,,,,,,,,,,,,,,,,,
Óculos do Vidente,Bugiganga,Exótico,"1x por cena: ativa visão verdadeira por 3 rodadas (enxerga invisível, ilusões e através de escuridão mágica).",,5d12+180,"Loja, Drop",Engenharia,1x Mecanismo Arcano,Exploração,Lentes lapidadas com pó de cristal.,,,,,,,,,,,,,,,,,,
Adrenalina de Campo,Consumível,Exótico,Inconsciente acorda com 50% de Saúde. Fica Exausto 1.,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Curativo, Uso Único",,,,,,,,,,,,,,,,,,,
Bomba de Fragmentação,Consumível,Exótico,"4d6 Perfurante em 4,5m. Reflexo para metade.",,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Bomba de Vácuo,Consumível,Exótico,2d10 Força em 3m. Puxa alvos 3m para o centro.,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Bomba de Éter,Consumível,Exótico,Drena 1d6 Éter de alvos em 3m. Conjurador recupera metade.,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Detector de Magia,Consumível,Exótico,Frasco brilha azul perto de magia. Dura 1h.,,5d12+180,"Drop CR≤2, Drop CR≥3",Não-craftável,,"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Elixir Aranha,Consumível,Exótico,Escala superfícies como aranha por 10 min.,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Elixir da Expurgão,Consumível,Exótico,Remove 1 Marca da Vhelor. Não funciona acima da Marca 4.,Purga uma corrupção persistente do corpo. Ineficaz contra males profundos demais.,5d12+180,"Alquimista, Loja",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",Destilado de prece e química por clérigos de Karmath em Revavena. Frasco vendido caro e em segredo.,,,,,,,,,,,,,,,,,,
Elixir da Visão Verdadeira,Consumível,Exótico,"Vê ilusões, invisibilidade e escuridão mágica. Dura 1 min.",,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Elixir das Guelras,Consumível,Exótico,Respira debaixo d'água por 30 min.,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Elixir das Línguas,Consumível,Exótico,Entende qualquer idioma falado por 1h.,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Elixir do Crescimento,Consumível,Exótico,"+1 tamanho, +1d4 dano, +2 Força. Dura 1 min.",,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Elixir do Encolhimento,Consumível,Exótico,"-1 tamanho, +2 Furtividade, +2 Destreza. Dura 1 min.",,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Elíxir de Éter Moderado,Consumível,Exótico,Recupera 2d6+Int de Éter.,,5d12+180,"Alquimista, Loja",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Extrato de Velocidade,Consumível,Exótico,+1 Ação por turno durante 3 turnos. Depois Exausto 1.,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Frasco do Raio,Consumível,Exótico,3d8 Elétrico. Salta para 2 alvos próximos (2d8 cada).,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Granada Tóxica,Consumível,Exótico,Arremesso 9m. Nuvem 3m: 1d8 Veneno por turno + Enjoado.,,5d12+180,"Alquimista, Drop CR≤2",Alquimia,3x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Gás Necrótico,Consumível,Exótico,Nuvem 6m. 2d8 Necrótico por turno. Impede cura na área.,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Marcador Rastreável,Consumível,Exótico,Líquido invisível. Detectável a 100m por 24h.,,5d12+180,"Drop CR≤2, Drop CR≥3",Não-craftável,,"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Mutagênico Menor,Consumível,Exótico,"+4 em um atributo, -2 em outro. Dura 10 min.",,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Napalm Alquímico,Consumível,Exótico,"Arremesso 9m. 3d6 Fogo em área 3m, Reflexo para metade. Queima 2d6/turno por 3 rodadas. Água não apaga.",,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Napalm Alquímico (área),Consumível,Exótico,3d6 Fogo em 3m. Queima 2d6/turno por 3 rodadas. Água não apaga.,,5d12+180,"Alquimista, Drop CR≥3",Alquimia,3x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Pergaminho — Absorver Contusão,Consumível,Exótico,"1 uso: conjura Absorver Contusão (magia de Alteração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Pergaminho — Armadura de Espinhos,Consumível,Exótico,"1 uso: conjura Armadura de Espinhos (magia de Abjuração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Caco Esquecido,Consumível,Exótico,"1 uso: conjura Caco Esquecido (magia de Conhecimento, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Confissão do Éter,Consumível,Exótico,"1 uso: conjura Confissão do Éter (magia de Conhecimento, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Contramedida,Consumível,Exótico,"1 uso: conjura Contramedida (magia de Abjuração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Disparo Veloz,Consumível,Exótico,"1 uso: conjura Disparo Veloz (magia de Destruição, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Pergaminho — Fragmento Estelar,Consumível,Exótico,"1 uso: conjura Fragmento Estelar (magia de Destruição, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Pergaminho — Laço da União,Consumível,Exótico,"1 uso: conjura Laço da União (magia de Abjuração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Limiar Perfurante,Consumível,Exótico,"1 uso: conjura Limiar Perfurante (magia de Destruição, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Pergaminho — Pele de Camaleão,Consumível,Exótico,"1 uso: conjura Pele de Camaleão (magia de Alteração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Pergaminho — Pestilência,Consumível,Exótico,"1 uso: conjura Pestilência (magia de Destruição, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Pergaminho — Plasmar Terreno,Consumível,Exótico,"1 uso: conjura Plasmar Terreno (magia de Alteração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Pergaminho — Projeção Astral,Consumível,Exótico,"1 uso: conjura Projeção Astral (magia de Conhecimento, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Purgatório,Consumível,Exótico,"1 uso: conjura Purgatório (magia de Conhecimento, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Refúgio dos Perdidos,Consumível,Exótico,"1 uso: conjura Refúgio dos Perdidos (magia de Abjuração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Reversão Umbral,Consumível,Exótico,"1 uso: conjura Reversão Umbral (magia de Destruição, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Pergaminho — Ruído Anti-Magia,Consumível,Exótico,"1 uso: conjura Ruído Anti-Magia (magia de Abjuração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Sinapsia Coletiva,Consumível,Exótico,"1 uso: conjura Sinapsia Coletiva (magia de Conhecimento, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Transferir Condição,Consumível,Exótico,"1 uso: conjura Transferir Condição (magia de Alteração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Pergaminho — Xadrez,Consumível,Exótico,"1 uso: conjura Xadrez (magia de Alteração, Nível 3).",,5d12+180,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Poção de Cura Moderada,Consumível,Exótico,Recupera 3d6+Int de Saúde. Consumível.,,5d12+180,"Alquimista, Drop CR≥3, Loja",Alquimia,3x Reagente Alquímico (x1),"Curativo, Uso Único",,,,,,,,,,,,,,,,,,,
